"@timestamp","process.parent.executable","process.parent.command_line","process.executable","process.command_line","process.pid","file.path","Target.process.executable","Target.process.pid","source.ip","destination.ip","dns.question.name","dll.path","registry.path","event.action"
"Jun 1, 2026 @ 14:22:59.216","-","-","C:\Users\DELL\office_portable_x3.exe","-","22,348","-","-","-","-","-","-","C:\Users\DELL\AppData\Local\Temp\_MEI99162\_ctypes.pyd","-",load
"Jun 1, 2026 @ 14:22:59.240","-","-","C:\Users\DELL\office_portable_x3.exe","-","22,348","-","-","-","-","-","-","C:\Users\DELL\AppData\Local\Temp\_MEI99162\libffi-8.dll","-",load
"Jun 1, 2026 @ 14:22:59.300","-","-","C:\Users\DELL\office_portable_x3.exe","-","22,348","-","-","-","-","-","-","C:\Users\DELL\AppData\Local\Temp\_MEI99162\_bz2.pyd","-",load
"Jun 1, 2026 @ 14:22:59.323","-","-","C:\Users\DELL\office_portable_x3.exe","-","22,348","-","-","-","-","-","-","C:\Users\DELL\AppData\Local\Temp\_MEI99162\_lzma.pyd","-",load
"Jun 1, 2026 @ 14:22:59.409","-","-","C:\Users\DELL\office_portable_x3.exe","-","22,348","-","-","-","-","-","-","C:\Users\DELL\AppData\Local\Temp\_MEI99162\pyarmor_runtime_000000\pyarmor_runtime.pyd","-",load
"Jun 1, 2026 @ 14:22:59.437","-","-","C:\Users\DELL\office_portable_x3.exe","-","22,348","-","-","-","-","-","-","C:\Users\DELL\AppData\Local\Temp\_MEI99162\_socket.pyd","-",load
"Jun 1, 2026 @ 14:22:59.464","-","-","C:\Users\DELL\office_portable_x3.exe","-","22,348","-","-","-","-","-","-","C:\Users\DELL\AppData\Local\Temp\_MEI99162\select.pyd","-",load
"Jun 1, 2026 @ 14:22:59.473","-","-","C:\Program Files\Microsoft OneDrive\OneDrive.exe","-","35,608","-","-","-","173.10.254.170","150.171.22.11","-","-","-","connection_attempted"
"Jun 1, 2026 @ 14:22:59.529","-","-","C:\Program Files\Microsoft OneDrive\OneDrive.exe","-","35,608","C:\Users\DELL\AppData\Local\Microsoft\OneDrive\settings\Personal\assertinformation.temp.ini","-","-","-","-","-","-","-",creation
"Jun 1, 2026 @ 14:22:59.535","-","-","C:\Program Files\Microsoft OneDrive\OneDrive.exe","-","35,608","C:\Users\DELL\AppData\Local\Microsoft\OneDrive\settings\Personal\assertInformation.backup.ini","-","-","-","-","-","-","-",rename
"Jun 1, 2026 @ 14:22:59.535","-","-","C:\Users\DELL\office_portable_x3.exe","-","22,348","-","-","-","-","-","-","C:\Users\DELL\AppData\Local\Temp\_MEI99162\psutil\_psutil_windows.pyd","-",load
"Jun 1, 2026 @ 14:22:59.536","-","-","C:\Program Files\Microsoft OneDrive\OneDrive.exe","-","35,608","C:\Users\DELL\AppData\Local\Microsoft\OneDrive\settings\Personal\assertInformation.ini","-","-","-","-","-","-","-",rename
"Jun 1, 2026 @ 14:22:59.565","-","-","C:\Program Files\Microsoft OneDrive\OneDrive.exe","-","35,608","-","-","-","173.10.254.170","150.171.22.11","-","-","-","connection_attempted"
"Jun 1, 2026 @ 14:22:59.575","-","-","C:\Users\DELL\office_portable_x3.exe","-","22,348","-","-","-","-","-","-","C:\Users\DELL\AppData\Local\Temp\_MEI99162\_hashlib.pyd","-",load
"Jun 1, 2026 @ 14:22:59.657","-","-","C:\Program Files\Microsoft OneDrive\OneDrive.exe","-","35,608","-","-","-","173.10.254.170","150.171.22.11","-","-","-","connection_attempted"
"Jun 1, 2026 @ 14:22:59.709","C:\Windows\System32\SearchIndexer.exe","C:\Windows\system32\SearchIndexer.exe /Embedding","C:\Windows\System32\SearchProtocolHost.exe","""C:\Windows\System32\SearchProtocolHost.exe"" Global\UsGthrFltPipeMssGthrPipe1_ Global\UsGthrCtrlFltPipeMssGthrPipe1 1 -2147483646 ""Software\Microsoft\Windows Search"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT; MS Search 4.0 Robot)"" ""C:\ProgramData\Microsoft\Search\Data\Temp\usgthrsvc"" ""DownLevelDaemon"" ","21,916","-","-","-","-","-","-","-","-",start
"Jun 1, 2026 @ 14:22:59.753","-","-","C:\Users\DELL\office_portable_x3.exe","-","22,348","-","-","-","-","-","-","C:\Users\DELL\AppData\Local\Temp\_MEI99162\libcrypto-3.dll","-",load
"Jun 1, 2026 @ 14:22:59.785","-","-","C:\Users\DELL\office_portable_x3.exe","-","22,348","-","-","-","-","-","-","C:\Users\DELL\AppData\Local\Temp\_MEI99162\_uuid.pyd","-",load
"Jun 1, 2026 @ 14:23:00.794","-","-","C:\Program Files\Microsoft OneDrive\OneDrive.exe","-","35,608","-","-","-","173.10.254.170","150.171.22.11","-","-","-","connection_attempted"
"Jun 1, 2026 @ 14:23:00.850","-","-","C:\Program Files\Microsoft OneDrive\OneDrive.exe","-","35,608","C:\Users\DELL\AppData\Local\Microsoft\OneDrive\settings\Personal\assertinformation.temp.ini","-","-","-","-","-","-","-",creation
"Jun 1, 2026 @ 14:23:00.856","-","-","C:\Program Files\Microsoft OneDrive\OneDrive.exe","-","35,608","C:\Users\DELL\AppData\Local\Microsoft\OneDrive\settings\Personal\assertInformation.backup.ini","-","-","-","-","-","-","-",rename
"Jun 1, 2026 @ 14:23:00.857","-","-","C:\Program Files\Microsoft OneDrive\OneDrive.exe","-","35,608","C:\Users\DELL\AppData\Local\Microsoft\OneDrive\settings\Personal\assertInformation.ini","-","-","-","-","-","-","-",rename
"Jun 1, 2026 @ 14:23:00.900","-","-","C:\Program Files\Microsoft OneDrive\OneDrive.exe","-","35,608","-","-","-","173.10.254.170","150.171.22.11","-","-","-","connection_attempted"
"Jun 1, 2026 @ 14:23:00.961","-","-","C:\Program Files\Microsoft OneDrive\OneDrive.exe","-","35,608","-","-","-","173.10.254.170","150.171.22.11","-","-","-","connection_attempted"
"Jun 1, 2026 @ 14:23:01.096","-","-","C:\Program Files\WindowsApps\Claude_1.9659.2.0_x64__pzs8sxrjxfjjc\app\claude.exe","-","34,940","C:\Users\DELL\AppData\Local\Packages\Claude_pzs8sxrjxfjjc\LocalCache\Roaming\Claude\sentry\session.json","-","-","-","-","-","-","-",overwrite
"Jun 1, 2026 @ 14:23:01.254","-","-","C:\Users\DELL\office_portable_x3.exe","-","22,348","-","-","-","-","-","-","-","HKEY_USERS\S-1-5-21-3330616437-3750286687-2521933251-1001\Software\Microsoft\Windows\CurrentVersion\Internet Settings\ZoneMap\ProxyBypass",modification
"Jun 1, 2026 @ 14:23:01.254","-","-","C:\Users\DELL\office_portable_x3.exe","-","22,348","-","-","-","-","-","-","-","HKEY_USERS\S-1-5-21-3330616437-3750286687-2521933251-1001\Software\Microsoft\Windows\CurrentVersion\Internet Settings\ZoneMap\IntranetName",modification
"Jun 1, 2026 @ 14:23:01.255","-","-","C:\Users\DELL\office_portable_x3.exe","-","22,348","-","-","-","-","-","-","-","HKEY_USERS\S-1-5-21-3330616437-3750286687-2521933251-1001\Software\Microsoft\Windows\CurrentVersion\Internet Settings\ZoneMap\UNCAsIntranet",modification
"Jun 1, 2026 @ 14:23:01.256","-","-","C:\Users\DELL\office_portable_x3.exe","-","22,348","-","-","-","-","-","-","-","HKEY_USERS\S-1-5-21-3330616437-3750286687-2521933251-1001\Software\Microsoft\Windows\CurrentVersion\Internet Settings\ZoneMap\AutoDetect",modification
"Jun 1, 2026 @ 14:23:01.316","C:\Windows\System32\svchost.exe","C:\Windows\system32\svchost.exe -k netsvcs -p -s Appinfo","C:\Windows\System32\consent.exe","consent.exe 8032 370 000001F84C42FDC0","7,972","-","-","-","-","-","-","-","-",start
"Jun 1, 2026 @ 14:23:01.478","C:\Windows\System32\svchost.exe","C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted -p -s TextInputManagementService","C:\Windows\System32\ctfmon.exe","""ctfmon.exe""","19,232","-","-","-","-","-","-","-","-",start
"Jun 1, 2026 @ 14:23:01.592","-","-","C:\Windows\System32\consent.exe","-","7,972","-","-","-","-","-","-","C:\Windows\System32\DriverStore\FileRepository\nvdm.inf_amd64_c73643c8a6190037\nvinitx.dll","-",load
"Jun 1, 2026 @ 14:23:01.622","-","-","C:\Windows\System32\consent.exe","-","7,972","-","-","-","-","-","-","C:\Windows\System32\igd10iumd64.dll","-",load
"Jun 1, 2026 @ 14:23:01.628","-","-","C:\Windows\System32\consent.exe","-","7,972","-","-","-","-","-","-","C:\Windows\System32\igdusc64.dll","-",load
"Jun 1, 2026 @ 14:23:02.127","-","-","C:\Program Files\Microsoft OneDrive\OneDrive.exe","-","35,608","-","-","-","173.10.254.170","150.171.22.11","-","-","-","connection_attempted"
"Jun 1, 2026 @ 14:23:02.184","-","-","C:\Program Files\Microsoft OneDrive\OneDrive.exe","-","35,608","C:\Users\DELL\AppData\Local\Microsoft\OneDrive\settings\Personal\assertinformation.temp.ini","-","-","-","-","-","-","-",creation
"Jun 1, 2026 @ 14:23:02.192","-","-","C:\Program Files\Microsoft OneDrive\OneDrive.exe","-","35,608","C:\Users\DELL\AppData\Local\Microsoft\OneDrive\settings\Personal\assertInformation.backup.ini","-","-","-","-","-","-","-",rename
"Jun 1, 2026 @ 14:23:02.193","-","-","C:\Program Files\Microsoft OneDrive\OneDrive.exe","-","35,608","C:\Users\DELL\AppData\Local\Microsoft\OneDrive\settings\Personal\assertInformation.ini","-","-","-","-","-","-","-",rename
"Jun 1, 2026 @ 14:23:02.260","-","-","C:\Program Files\Microsoft OneDrive\OneDrive.exe","-","35,608","-","-","-","173.10.254.170","150.171.22.11","-","-","-","connection_attempted"
"Jun 1, 2026 @ 14:23:02.654","-","-","C:\Program Files\Microsoft OneDrive\OneDrive.exe","-","35,608","-","-","-","173.10.254.170","150.171.22.11","-","-","-","connection_attempted"
"Jun 1, 2026 @ 14:23:03.267","-","-","C:\Program Files\Microsoft OneDrive\OneDrive.exe","-","35,608","-","-","-","173.10.254.170","20.135.4.173","-","-","-","connection_attempted"
"Jun 1, 2026 @ 14:23:03.559","-","-","C:\Windows\System32\svchost.exe","-","19,952","-","-","-","173.10.254.170","173.10.254.244","-","-","-","connection_attempted"
"Jun 1, 2026 @ 14:23:03.583","-","-","C:\Windows\System32\svchost.exe","-","19,952","-","-","-","173.10.254.170","173.10.254.244","-","-","-","disconnect_received"
"Jun 1, 2026 @ 14:23:03.640","C:\Windows\System32\services.exe","(blank)","C:\Windows\System32\svchost.exe","C:\Windows\System32\svchost.exe -k netsvcs -p -s NetSetupSvc","15,864","-","-","-","-","-","-","-","-",start
"Jun 1, 2026 @ 14:23:03.915","-","-","C:\Program Files\Microsoft OneDrive\OneDrive.exe","-","35,608","-","-","-","173.10.254.170","150.171.22.11","-","-","-","connection_attempted"
"Jun 1, 2026 @ 14:23:03.986","-","-","C:\Program Files\Microsoft OneDrive\OneDrive.exe","-","35,608","-","-","-","173.10.254.170","20.135.4.173","-","-","-","disconnect_received"
"Jun 1, 2026 @ 14:23:03.996","-","-","C:\Program Files\Microsoft OneDrive\OneDrive.exe","-","35,608","C:\Users\DELL\AppData\Local\Microsoft\OneDrive\settings\Personal\assertinformation.temp.ini","-","-","-","-","-","-","-",creation
"Jun 1, 2026 @ 14:23:04.005","-","-","C:\Program Files\Microsoft OneDrive\OneDrive.exe","-","35,608","C:\Users\DELL\AppData\Local\Microsoft\OneDrive\settings\Personal\assertInformation.backup.ini","-","-","-","-","-","-","-",rename
"Jun 1, 2026 @ 14:23:04.006","-","-","C:\Program Files\Microsoft OneDrive\OneDrive.exe","-","35,608","C:\Users\DELL\AppData\Local\Microsoft\OneDrive\settings\Personal\assertInformation.ini","-","-","-","-","-","-","-",rename
"Jun 1, 2026 @ 14:23:04.098","-","-","C:\Program Files\Microsoft OneDrive\OneDrive.exe","-","35,608","-","-","-","173.10.254.170","150.171.22.11","-","-","-","connection_attempted"
"Jun 1, 2026 @ 14:23:04.208","-","-","C:\Program Files\Microsoft OneDrive\OneDrive.exe","-","35,608","-","-","-","173.10.254.170","150.171.22.11","-","-","-","connection_attempted"
"Jun 1, 2026 @ 14:23:04.393","-","-","C:\Program Files\Common Files\microsoft shared\ClickToRun\OfficeClickToRun.exe","-","1,112","-","-","-","173.10.254.170","13.89.179.8","-","-","-","connection_attempted"
"Jun 1, 2026 @ 14:23:04.442","C:\Windows\System32\svchost.exe","C:\Windows\system32\svchost.exe -k netsvcs -p -s Appinfo","C:\Windows\System32\consent.exe","consent.exe 8032 370 000001F84C42FDC0","7,972","-","-","-","-","-","-","-","-",end
"Jun 1, 2026 @ 14:23:04.480","C:\Users\DELL\office_portable_x3.exe","""C:\Users\DELL\office_portable_x3.exe"" ","C:\Windows\System32\cmd.exe","""C:\Windows\system32\cmd.exe"" /c ""C:\Users\DELL\office_portable_x3.exe""","24,236","-","-","-","-","-","-","-","-",start
"Jun 1, 2026 @ 14:23:04.520","C:\Windows\System32\cmd.exe","""C:\Windows\system32\cmd.exe"" /c ""C:\Users\DELL\office_portable_x3.exe""","C:\Windows\System32\conhost.exe","\??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1","14,924","-","-","-","-","-","-","-","-",start
"Jun 1, 2026 @ 14:23:04.556","C:\Users\DELL\office_portable_x3.exe","""C:\Users\DELL\office_portable_x3.exe"" ","C:\Users\DELL\office_portable_x3.exe","""C:\Users\DELL\office_portable_x3.exe"" ","22,348","-","-","-","-","-","-","-","-",end
"Jun 1, 2026 @ 14:23:04.627","C:\Windows\System32\cmd.exe","""C:\Windows\system32\cmd.exe"" /c ""C:\Users\DELL\office_portable_x3.exe""","C:\Users\DELL\office_portable_x3.exe","C:\Users\DELL\office_portable_x3.exe","12,756","-","-","-","-","-","-","-","-",start
"Jun 1, 2026 @ 14:23:04.642","C:\Windows\System32\cmd.exe","""C:\Windows\system32\cmd.exe"" /c ""C:\Users\DELL\office_portable_x3.exe""","C:\Users\DELL\office_portable_x3.exe","C:\Users\DELL\office_portable_x3.exe","12,756","-","-","-","-","-","-","-","-","rule_detection"
"Jun 1, 2026 @ 14:23:04.749","-","-","C:\Users\DELL\office_portable_x3.exe","-","12,756","C:\Users\DELL\AppData\Local\Temp\_MEI127562\VCRUNTIME140.dll","-","-","-","-","-","-","-",creation
"Jun 1, 2026 @ 14:23:04.751","-","-","C:\Users\DELL\office_portable_x3.exe","-","12,756","C:\Users\DELL\AppData\Local\Temp\_MEI127562\VCRUNTIME140_1.dll","-","-","-","-","-","-","-",creation
"Jun 1, 2026 @ 14:23:04.754","-","-","C:\Users\DELL\office_portable_x3.exe","-","12,756","C:\Users\DELL\AppData\Local\Temp\_MEI127562\_bz2.pyd","-","-","-","-","-","-","-",creation
"Jun 1, 2026 @ 14:23:04.756","-","-","C:\Users\DELL\office_portable_x3.exe","-","12,756","C:\Users\DELL\AppData\Local\Temp\_MEI127562\_ctypes.pyd","-","-","-","-","-","-","-",creation
"Jun 1, 2026 @ 14:23:04.761","-","-","C:\Users\DELL\office_portable_x3.exe","-","12,756","C:\Users\DELL\AppData\Local\Temp\_MEI127562\_decimal.pyd","-","-","-","-","-","-","-",creation
"Jun 1, 2026 @ 14:23:04.763","-","-","C:\Users\DELL\office_portable_x3.exe","-","12,756","C:\Users\DELL\AppData\Local\Temp\_MEI127562\_hashlib.pyd","-","-","-","-","-","-","-",creation
"Jun 1, 2026 @ 14:23:04.766","-","-","C:\Users\DELL\office_portable_x3.exe","-","12,756","C:\Users\DELL\AppData\Local\Temp\_MEI127562\_lzma.pyd","-","-","-","-","-","-","-",creation
"Jun 1, 2026 @ 14:23:04.768","-","-","C:\Users\DELL\office_portable_x3.exe","-","12,756","C:\Users\DELL\AppData\Local\Temp\_MEI127562\_socket.pyd","-","-","-","-","-","-","-",creation
"Jun 1, 2026 @ 14:23:04.770","-","-","C:\Users\DELL\office_portable_x3.exe","-","12,756","C:\Users\DELL\AppData\Local\Temp\_MEI127562\_uuid.pyd","-","-","-","-","-","-","-",creation
"Jun 1, 2026 @ 14:23:04.772","-","-","C:\Users\DELL\office_portable_x3.exe","-","12,756","C:\Users\DELL\AppData\Local\Temp\_MEI127562\_wmi.pyd","-","-","-","-","-","-","-",creation
"Jun 1, 2026 @ 14:23:04.788","-","-","C:\Users\DELL\office_portable_x3.exe","-","12,756","C:\Users\DELL\AppData\Local\Temp\_MEI127562\base_library.zip","-","-","-","-","-","-","-",creation
"Jun 1, 2026 @ 14:23:04.795","-","-","C:\Users\DELL\office_portable_x3.exe","-","12,756","C:\Users\DELL\AppData\Local\Temp\_MEI127562\campus.py","-","-","-","-","-","-","-",creation
"Jun 1, 2026 @ 14:23:04.796","-","-","C:\Users\DELL\office_portable_x3.exe","-","12,756","C:\Users\DELL\AppData\Local\Temp\_MEI127562\data_p002\002.xml","-","-","-","-","-","-","-",creation
"Jun 1, 2026 @ 14:23:04.799","-","-","C:\Users\DELL\office_portable_x3.exe","-","12,756","C:\Users\DELL\AppData\Local\Temp\_MEI127562\data_p002\002_b.js","-","-","-","-","-","-","-",creation
"Jun 1, 2026 @ 14:23:04.800","-","-","C:\Users\DELL\office_portable_x3.exe","-","12,756","C:\Users\DELL\AppData\Local\Temp\_MEI127562\data_p002\002_d.js","-","-","-","-","-","-","-",creation
"Jun 1, 2026 @ 14:23:04.802","-","-","C:\Users\DELL\office_portable_x3.exe","-","12,756","C:\Users\DELL\AppData\Local\Temp\_MEI127562\data_p002\002_n.js","-","-","-","-","-","-","-",creation
"Jun 1, 2026 @ 14:23:04.821","-","-","C:\Users\DELL\office_portable_x3.exe","-","12,756","C:\Users\DELL\AppData\Local\Temp\_MEI127562\data_p002\002a.txt","-","-","-","-","-","-","-",creation
"Jun 1, 2026 @ 14:23:04.823","-","-","C:\Users\DELL\office_portable_x3.exe","-","12,756","C:\Users\DELL\AppData\Local\Temp\_MEI127562\data_p002\002w.txt","-","-","-","-","-","-","-",creation
"Jun 1, 2026 @ 14:23:04.824","-","-","C:\Users\DELL\office_portable_x3.exe","-","12,756","C:\Users\DELL\AppData\Local\Temp\_MEI127562\data_p002\pack.js","-","-","-","-","-","-","-",creation
"Jun 1, 2026 @ 14:23:04.836","-","-","C:\Users\DELL\office_portable_x3.exe","-","9,916","C:\Users\DELL\AppData\Local\Temp\_MEI99162\base_library.zip","-","-","-","-","-","-","-",deletion
"Jun 1, 2026 @ 14:23:04.837","-","-","C:\Users\DELL\office_portable_x3.exe","-","9,916","C:\Users\DELL\AppData\Local\Temp\_MEI99162\campus.py","-","-","-","-","-","-","-",deletion
"Jun 1, 2026 @ 14:23:04.838","-","-","C:\Users\DELL\office_portable_x3.exe","-","9,916","C:\Users\DELL\AppData\Local\Temp\_MEI99162\data_p002\002.xml","-","-","-","-","-","-","-",deletion
"Jun 1, 2026 @ 14:23:04.838","-","-","C:\Users\DELL\office_portable_x3.exe","-","9,916","C:\Users\DELL\AppData\Local\Temp\_MEI99162\data_p002\002a.txt","-","-","-","-","-","-","-",deletion
"Jun 1, 2026 @ 14:23:04.839","-","-","C:\Users\DELL\office_portable_x3.exe","-","9,916","C:\Users\DELL\AppData\Local\Temp\_MEI99162\data_p002\002w.txt","-","-","-","-","-","-","-",deletion
"Jun 1, 2026 @ 14:23:04.840","-","-","C:\Users\DELL\office_portable_x3.exe","-","9,916","C:\Users\DELL\AppData\Local\Temp\_MEI99162\data_p002\002_b.js","-","-","-","-","-","-","-",deletion
"Jun 1, 2026 @ 14:23:04.840","-","-","C:\Users\DELL\office_portable_x3.exe","-","9,916","C:\Users\DELL\AppData\Local\Temp\_MEI99162\data_p002\002_d.js","-","-","-","-","-","-","-",deletion
"Jun 1, 2026 @ 14:23:04.840","-","-","C:\Users\DELL\office_portable_x3.exe","-","9,916","C:\Users\DELL\AppData\Local\Temp\_MEI99162\data_p002\002_n.js","-","-","-","-","-","-","-",deletion
"Jun 1, 2026 @ 14:23:04.841","-","-","C:\Users\DELL\office_portable_x3.exe","-","9,916","C:\Users\DELL\AppData\Local\Temp\_MEI99162\data_p002\pack.js","-","-","-","-","-","-","-",deletion
"Jun 1, 2026 @ 14:23:04.841","-","-","C:\Users\DELL\office_portable_x3.exe","-","9,916","C:\Users\DELL\AppData\Local\Temp\_MEI99162\data_p002\uusd.exe","-","-","-","-","-","-","-",deletion
"Jun 1, 2026 @ 14:23:04.844","-","-","C:\Users\DELL\office_portable_x3.exe","-","9,916","C:\Users\DELL\AppData\Local\Temp\_MEI99162\libcrypto-3.dll","-","-","-","-","-","-","-",deletion
"Jun 1, 2026 @ 14:23:04.846","-","-","C:\Users\DELL\office_portable_x3.exe","-","9,916","C:\Users\DELL\AppData\Local\Temp\_MEI99162\libffi-8.dll","-","-","-","-","-","-","-",deletion
"Jun 1, 2026 @ 14:23:04.847","-","-","C:\Users\DELL\office_portable_x3.exe","-","9,916","C:\Users\DELL\AppData\Local\Temp\_MEI99162\psutil\_psutil_windows.pyd","-","-","-","-","-","-","-",deletion
"Jun 1, 2026 @ 14:23:04.848","-","-","C:\Users\DELL\office_portable_x3.exe","-","9,916","C:\Users\DELL\AppData\Local\Temp\_MEI99162\pyarmor_runtime_000000\pyarmor_runtime.pyd","-","-","-","-","-","-","-",deletion
"Jun 1, 2026 @ 14:23:04.849","-","-","C:\Users\DELL\office_portable_x3.exe","-","9,916","C:\Users\DELL\AppData\Local\Temp\_MEI99162\python3.dll","-","-","-","-","-","-","-",deletion
"Jun 1, 2026 @ 14:23:04.850","-","-","C:\Users\DELL\office_portable_x3.exe","-","9,916","C:\Users\DELL\AppData\Local\Temp\_MEI99162\python313.dll","-","-","-","-","-","-","-",deletion
"Jun 1, 2026 @ 14:23:04.853","-","-","C:\Users\DELL\office_portable_x3.exe","-","9,916","C:\Users\DELL\AppData\Local\Temp\_MEI99162\select.pyd","-","-","-","-","-","-","-",deletion
"Jun 1, 2026 @ 14:23:04.853","-","-","C:\Users\DELL\office_portable_x3.exe","-","9,916","C:\Users\DELL\AppData\Local\Temp\_MEI99162\unicodedata.pyd","-","-","-","-","-","-","-",deletion
"Jun 1, 2026 @ 14:23:04.854","-","-","C:\Users\DELL\office_portable_x3.exe","-","9,916","C:\Users\DELL\AppData\Local\Temp\_MEI99162\VCRUNTIME140.dll","-","-","-","-","-","-","-",deletion
"Jun 1, 2026 @ 14:23:04.854","-","-","C:\Users\DELL\office_portable_x3.exe","-","9,916","C:\Users\DELL\AppData\Local\Temp\_MEI99162\VCRUNTIME140_1.dll","-","-","-","-","-","-","-",deletion
"Jun 1, 2026 @ 14:23:04.854","-","-","C:\Users\DELL\office_portable_x3.exe","-","9,916","C:\Users\DELL\AppData\Local\Temp\_MEI99162\_bz2.pyd","-","-","-","-","-","-","-",deletion
"Jun 1, 2026 @ 14:23:04.855","-","-","C:\Users\DELL\office_portable_x3.exe","-","9,916","C:\Users\DELL\AppData\Local\Temp\_MEI99162\_ctypes.pyd","-","-","-","-","-","-","-",deletion
"Jun 1, 2026 @ 14:23:04.855","-","-","C:\Users\DELL\office_portable_x3.exe","-","9,916","C:\Users\DELL\AppData\Local\Temp\_MEI99162\_decimal.pyd","-","-","-","-","-","-","-",deletion
